hours_of_sleep,screen_time,caffeine_intake,steps_walked,stress_level,exercise_minutes,alcohol_units,ambient_light,weekday,bedtime_hour,late_bed,active,sleep_good_prob,sleep_quality
8.267962581272663,1.896238864503494,1,6815,2,30,0,low,weekday,1.03,0,1,0.7323143307307538,good
4.6989072108354435,1.517384650385438,1,10772,4,35,0,medium,weekday,22.15,1,1,0.0,poor
5.400528791580373,2.192777497134569,1,6361,3,16,1,medium,weekend,23.74,1,0,0.006261498985808522,poor
6.2189767778804015,3.4963365809998765,1,9132,9,0,0,low,weekday,21.75,0,1,0.08654966675520714,poor
7.032613812763542,1.0422369452561226,2,7751,7,22,1,low,weekday,22.46,1,0,0.08155308484379553,poor
7.647073775586404,0.8656505767484269,2,4694,2,8,0,low,weekday,1.39,0,0,0.2859590066230939,poor
6.092820233558168,0.44930206444983467,0,1773,6,32,0,medium,weekday,23.41,1,1,0.25786890778747196,poor
7.233458455596348,0.38674394269091217,2,6825,9,62,1,medium,weekday,1.11,0,1,0.12991671915574743,poor
6.055771334558347,0.6866415937247178,0,1523,3,0,0,low,weekend,22.85,1,0,0.20930938159396406,poor
6.2356027462600645,1.6136547182829277,0,9885,6,53,0,medium,weekday,0.83,0,1,0.4627888731938461,poor
5.241673628939722,2.8602508263769457,1,5513,3,36,0,low,weekend,23.08,1,1,0.016182146474278736,poor
5.84595844236137,3.358485617610543,2,9585,3,52,1,low,weekend,23.2,1,1,0.019588865985135318,poor
5.310394242979583,2.7624925701833947,1,4559,4,14,1,medium,weekday,23.04,1,0,0.0,poor
5.780158433778334,6.493748349390151,1,6806,9,0,0,medium,weekday,23.54,1,0,0.0,poor
8.3170522457598,7.88659270656982,2,6628,8,29,1,medium,weekend,22.61,1,0,0.0,poor
5.813251388960071,1.9963537704179632,0,5864,1,59,0,low,weekday,20.92,0,1,0.4578588734333935,poor
10.290477581046739,1.0587317411502717,1,4702,1,0,1,low,weekday,22.95,1,0,0.8678904224783437,good
7.6166473761011115,9.473074459009782,2,7177,7,2,0,medium,weekday,23.2,1,0,0.007451556002545545,poor
7.2310451546185925,5.586808453271364,1,3221,3,39,0,medium,weekday,1.45,0,1,0.32041954061640465,poor
5.927052774773483,5.31127861784613,1,2371,7,12,1,low,weekday,19.61,0,0,0.0,poor
7.875387349261239,1.5592205150074776,0,9728,9,66,0,low,weekday,1.43,0,1,0.8567918033788786,good
6.280452717202783,4.567287595774683,0,8181,3,41,1,medium,weekday,0.57,0,1,0.20835034462913793,poor
7.152512268306702,2.7790739226479984,1,6197,3,7,0,medium,weekday,0.03,0,0,0.31481755583680515,poor
10.200105672835994,2.3594707390005527,1,10995,2,10,0,medium,weekday,23.23,1,1,1.0,good
6.8799251253441875,2.3563181868584677,1,5196,10,11,1,medium,weekend,21.47,0,0,0.0749909671610981,poor
8.436591657857095,3.6124411571199584,0,9968,1,23,1,low,weekday,1.93,0,1,0.8956724867504433,good
6.12102946859264,6.634481475132423,1,6526,9,32,0,low,weekday,0.85,0,1,0.019216504973232018,poor
6.9562643868787974,9.982712837867005,1,2925,6,30,0,medium,weekday,23.38,1,1,0.03210662818996257,poor
9.213500794544387,1.7958104388104719,1,11544,6,0,1,low,weekday,23.43,1,1,0.6322000032023198,good
6.2162911777652905,2.8979767551680014,0,8972,8,47,1,medium,weekday,22.84,1,1,0.11099895747192434,poor
9.265560697496161,2.3134307183184246,0,5636,5,17,0,high,weekend,23.89,1,0,0.8944590016722912,good
7.884689919319344,3.4428660448304638,2,8181,9,1,0,low,weekday,22.93,1,1,0.1470945062625577,poor
6.296916530132165,2.093452899004916,0,4788,5,13,1,medium,weekend,23.46,1,0,0.10200219740457472,poor
7.790509673819401,1.4075330279967297,1,8487,2,50,0,medium,weekend,23.66,1,1,0.6245602563463581,good
8.215693062033413,1.7978636813273698,2,0,6,29,2,low,weekday,2.65,0,0,0.1595391098480674,poor
7.777262452771495,1.5788556045194584,0,2940,9,31,0,medium,weekday,21.63,0,1,0.7095179886508883,good
5.037219100136929,2.22595796263755,2,8937,3,0,0,low,weekend,23.24,1,1,0.06688699854067204,poor
6.0910785302189145,0.7393379732958831,1,5251,10,28,0,medium,weekday,0.84,0,0,0.10172056330753065,poor
6.690601705560619,1.6045760895338086,0,6622,4,49,0,low,weekday,0.24,0,1,0.6601331082943347,good
6.906958213624942,3.418637288308104,0,1959,10,0,0,medium,weekday,0.02,0,0,0.22953807339844945,poor
7.775840121938348,3.400447544672743,0,11543,8,15,2,low,weekday,3.52,0,1,0.31951834237795496,poor
7.222126251166567,3.021686312081285,2,9571,6,40,0,low,weekend,0.63,0,1,0.22369082967271992,poor
5.3308195516123735,6.253811387619804,0,5397,7,28,1,low,weekday,22.06,1,0,0.001558779106623831,poor
7.475247313757454,3.516663406475879,1,4785,7,0,0,low,weekend,21.89,0,0,0.22233855236382327,poor
7.763232181604779,6.118109004724263,1,9088,4,34,1,low,weekday,22.94,1,1,0.17182562653299283,poor
7.6997380599138,9.987514403272701,1,11947,6,0,0,low,weekend,22.35,1,1,0.13619497918854573,poor
8.350975906943278,4.647045165218301,0,8861,9,3,0,medium,weekday,23.12,1,1,0.6978172341808451,good
8.04240269318613,0.7430556041009827,0,12515,3,5,0,medium,weekday,23.51,1,1,0.7655821172080376,good
7.573975099035546,3.1107615655871235,0,3232,8,63,0,high,weekend,23.41,1,1,0.6938507172185896,good
6.912292860676692,2.783070471672195,1,3541,7,0,2,medium,weekend,19.31,0,0,0.020415177164967213,poor
4.92379883310501,7.010762267299597,0,2433,4,0,0,medium,weekday,21.87,0,0,0.000290099764564955,poor
7.537022773915732,2.290221527484221,0,7325,10,32,0,low,weekday,0.07,0,1,0.6568797096154297,good
7.259609608953889,1.242728756916748,1,6526,3,27,0,medium,weekday,1.47,0,0,0.43447676410366687,poor
7.339473546494217,1.684426524001093,2,5544,7,13,0,medium,weekend,22.39,1,0,0.06818850334676407,poor
5.404064280224613,0.7720339288293385,3,8427,10,25,0,low,weekday,22.4,1,1,0.0,poor
5.648679324489672,8.955261031139068,0,9696,9,0,0,medium,weekend,22.87,1,1,0.03159676206306017,poor
8.31644106666613,2.53662029824622,0,1423,10,27,0,low,weekday,1.59,0,0,0.7309271562448791,good
6.950556057679181,0.8482728408794363,2,4209,3,30,1,medium,weekday,23.08,1,1,0.1051781944697956,poor
7.85187587171578,7.43132135789287,0,8460,10,55,0,medium,weekend,19.64,0,1,0.6068104498173652,good
7.035397970163077,8.267838519913841,2,4596,9,72,0,high,weekday,1.68,0,1,0.06856305210105273,poor
7.037195174369682,2.855035881712826,1,3605,8,18,1,low,weekday,0.04,0,0,0.13487247395244906,poor
8.172854757469997,0.7020747633395876,3,9055,3,0,1,low,weekend,21.06,0,1,0.14574044828891752,poor
6.354944089728282,1.7190374513831501,2,2131,8,34,1,high,weekend,22.23,1,1,0.0019715145231643527,poor
7.120150971176229,2.1000345233264257,1,5095,4,21,0,low,weekday,21.81,0,0,0.32019548965663824,poor
6.422155889118697,2.6025697481012275,1,6985,6,20,0,low,weekend,22.69,1,0,0.10130823095800023,poor
6.456879715709605,0.957247687056221,1,4278,10,0,2,medium,weekday,1.23,0,0,0.010434104729197702,poor
6.6135348456642005,4.911825508905078,0,8349,2,27,0,medium,weekend,20.2,0,1,0.42323693390038597,poor
7.2776672145421415,0.23755314807087563,0,4293,8,35,0,low,weekend,22.48,1,1,0.6657534150380737,good
6.401564222920653,5.465366383024398,0,10225,9,49,0,low,weekday,23.17,1,1,0.15899851696918743,poor
8.569695156966901,6.260298838603837,0,5622,7,12,0,low,weekday,22.9,1,0,0.595520560327741,good
5.88174087222562,1.8635680045615857,1,8013,8,4,1,low,weekday,21.8,0,1,0.07951887739381935,poor
6.766410444798301,2.377756330854223,1,8238,7,12,0,low,weekday,0.78,0,1,0.24510707065312265,poor
6.450336177157281,6.788144466650056,2,4117,10,48,1,medium,weekday,22.76,1,1,0.0,poor
8.808722355442166,4.021340992791441,0,0,4,59,0,medium,weekday,22.57,1,1,0.866366178024443,good
7.245693470639468,1.9186989236981922,1,7082,1,53,3,medium,weekday,23.52,1,1,0.1244736043194189,poor
8.289805674335794,2.109006086393279,1,6216,3,41,0,low,weekend,22.58,1,1,0.7521068694632889,good
5.143049533703785,3.6270894685284416,0,7667,7,24,0,medium,weekday,22.17,1,0,0.07060289644818385,poor
7.333812832336574,8.431673132530301,1,5320,7,28,0,high,weekday,21.61,0,0,0.09345238005089884,poor
8.112038494529296,2.161838306230613,0,4708,3,31,1,low,weekday,2.29,0,1,0.7826877228852234,good
7.10285498659428,1.8709607033361326,0,12025,1,18,1,low,weekend,0.19,0,1,0.5018002635955323,good
8.33185046883169,2.588599926024574,0,1582,10,47,0,high,weekday,22.43,1,1,0.8369596990782439,good
6.353389437374535,2.600460698352977,0,8201,9,0,0,low,weekend,0.91,0,1,0.26347918441757057,poor
8.761684300231975,3.179043501015949,1,4276,6,0,1,medium,weekday,23.79,1,0,0.3280453162356053,poor
9.873622654524063,2.3837172891517104,0,4992,7,0,1,low,weekday,23.06,1,0,0.8239399774586789,good
6.546451799450426,5.687612177730958,0,5048,1,4,0,medium,weekday,21.46,0,0,0.2990761266103138,poor
6.443121848249035,1.1574964784937207,2,3589,1,58,1,medium,weekday,21.76,0,1,0.10041134285426956,poor
8.816730596397125,3.4399776823146,0,7713,4,0,0,low,weekday,0.45,0,0,0.8605769248875434,good
8.97446518216339,3.5383092243095935,0,10171,7,0,0,low,weekday,0.13,0,1,0.9225058764189096,good
6.346424966058414,1.2541979710161903,1,7410,8,4,0,low,weekday,20.94,0,0,0.07480374909740739,poor
6.474766478630178,3.415179788185355,1,6310,10,52,2,low,weekend,22.39,1,1,0.0,poor
6.647769238924366,3.605405523154264,1,3040,9,60,0,low,weekday,0.02,0,1,0.21652828439548744,poor
5.319436861207153,0.113023549297634,2,7550,1,50,0,medium,weekday,0.67,0,1,0.07127895503417014,poor
5.851685066894753,1.0575014576837174,1,12469,4,51,1,low,weekend,23.77,1,1,0.09306767543688033,poor
5.744824041559915,7.168038505634379,0,4857,4,66,0,low,weekday,22.32,1,1,0.18071429296781372,poor
6.040253043619839,1.5341451902830585,0,4872,3,0,1,low,weekday,23.35,1,0,0.11324171010487238,poor
6.956643890766523,0.8461778992781012,1,4316,7,0,1,low,weekend,22.68,1,0,0.11200177698413138,poor
7.2927684156706505,0.3660364445597727,1,4531,1,7,2,medium,weekend,23.57,1,0,0.049384467978671354,poor
8.938125616017595,0.9667704519095228,1,0,9,27,0,medium,weekday,1.22,0,0,0.7254459613054316,good
5.752057449076512,2.3050076879311807,1,7215,8,27,0,medium,weekday,21.83,0,0,0.08935762218061227,poor
8.23040299809573,0.7863504235751113,0,3463,2,27,1,low,weekday,23.42,1,0,0.6893017162968729,good
6.7325139447181135,4.058727930371568,1,1169,2,45,0,low,weekend,22.85,1,1,0.24896389992463597,poor
6.938170362934459,1.2337147367787682,2,8259,8,0,0,low,weekend,22.61,1,1,0.15128822398581254,poor
7.843524365208255,3.1969805708898775,1,2753,1,21,0,low,weekday,22.79,1,0,0.41141722523454627,poor
5.596597473047127,6.494018730755013,0,4983,7,31,0,low,weekend,0.97,0,1,0.09531377567023314,poor
7.478012182730064,6.22518017685131,2,10399,9,16,1,medium,weekday,23.87,1,1,0.0,poor
7.20806526026632,3.156724903489934,0,1772,3,29,0,low,weekday,22.28,1,0,0.5465216696478843,good
7.615564080010186,0.9061342428346406,1,1402,7,50,0,low,weekend,23.97,1,1,0.42734367661526207,poor
7.361460804884772,2.431263822482838,1,6807,6,26,0,medium,weekday,22.16,1,0,0.2695552121278366,poor
10.069125174888619,3.2332983920333636,1,9448,7,78,0,medium,weekday,20.32,0,1,0.9360122411821534,good
6.202825019685855,11.199327269838488,1,1276,7,48,0,low,weekend,19.54,0,1,0.024105043911620605,poor
6.336253806247728,0.36153867146838986,0,7223,10,31,1,medium,weekday,23.75,1,1,0.12272413399910553,poor
6.221074341969045,2.4380084368922392,2,7742,1,37,0,high,weekday,22.57,1,1,0.08172604784651805,poor
6.3056536010496815,3.9568633017988413,1,0,3,43,0,low,weekend,0.5,0,1,0.1914292666183941,poor
6.203266090866853,2.745994266311138,1,8395,10,67,1,low,weekend,23.58,1,1,0.06532510660574342,poor
8.48627066388444,2.9784272706689574,0,8629,1,54,0,low,weekend,23.39,1,1,0.9273087265225969,good
8.775630309987319,1.3022284764032248,0,5064,5,37,0,medium,weekday,22.32,1,1,0.8957042711772585,good
6.286567132813155,4.853039095806025,1,9757,3,6,1,low,weekday,23.78,1,1,0.0,poor
5.959555533619714,2.60138141298809,0,9409,1,35,0,high,weekday,1.33,0,1,0.38738400778588555,poor
7.589269445483005,2.97035612303376,2,6309,2,39,1,medium,weekday,19.97,0,1,0.18589642971639297,poor
6.309721194648786,5.210845746234545,0,4645,10,44,0,low,weekend,22.78,1,1,0.2272020184660678,poor
7.791164772194389,1.9670431393743333,1,3081,5,6,1,low,weekend,1.02,0,0,0.21075252506273712,poor
7.253653776064125,5.998478841808928,0,5887,3,43,1,low,weekday,21.28,0,1,0.34714286090773006,poor
5.10531985625346,0.7589037717320983,1,7709,6,45,0,low,weekday,23.2,1,1,0.04934894149679314,poor
8.934381501662576,3.097876283650044,0,5027,9,0,1,medium,weekend,21.98,0,0,0.6309960082164727,good
9.244847091369403,1.2301226578260165,1,0,6,0,1,low,weekend,22.6,1,0,0.5711616063554181,good
6.234014136894517,0.9515104843193047,1,9806,2,52,0,low,weekday,20.34,0,1,0.3700666394637051,poor
6.5153730500800195,8.367440084970351,1,6570,2,3,0,low,weekday,0.48,0,0,0.0822284434701257,poor
7.357331738406131,0.8009108319553553,0,4861,8,63,1,low,weekday,23.23,1,1,0.5020408877795706,good
7.418070987483781,2.6405364095840556,1,8571,8,18,0,low,weekend,20.83,0,1,0.35864139403636375,poor
7.823180340841038,0.7385798474968096,2,10573,6,34,1,low,weekday,23.63,1,1,0.16943871361056473,poor
9.512755673457937,5.7506938460296375,1,0,10,33,0,low,weekday,23.31,1,1,0.7079260693679503,good
6.778815965632438,1.8085265327973836,1,7302,7,7,0,low,weekday,21.97,0,0,0.12051907702741882,poor
6.0021284443269325,5.1921031593389735,2,1720,1,59,0,low,weekday,1.95,0,1,0.053014931581328084,poor
5.275850964981841,3.8618440969373347,1,7497,9,18,0,medium,weekday,23.77,1,0,0.03346311570450222,poor
6.086337450072601,10.14042629524948,3,6383,5,26,0,low,weekend,0.94,0,0,0.01246260825273704,poor
6.9585912839077535,0.5900987731435801,0,7907,9,0,0,low,weekend,22.76,1,0,0.36356329019322486,poor
9.243197329397235,1.0491061163483528,2,4502,2,0,0,low,weekend,20.56,0,0,0.6922493681130022,good
6.3529858762047855,5.001424741352505,1,380,8,53,0,low,weekend,19.51,0,1,0.15207993784611717,poor
7.279734939548623,3.2090731324843595,0,4648,7,24,0,high,weekday,21.48,0,0,0.46347738060867216,poor
6.97947137990906,2.0848603039783047,0,7220,4,10,1,low,weekday,1.02,0,0,0.2619377693613446,poor
8.485491591810105,8.940942884317456,0,9046,3,10,0,medium,weekend,22.24,1,1,0.6540829106427244,good
10.158665532342027,2.501322506359967,1,2484,4,38,0,low,weekday,0.56,0,1,0.9547664677397268,good
6.336414033849599,1.273496653703381,2,9081,4,56,0,low,weekday,21.25,0,1,0.14063718714398477,poor
6.3882006968522225,5.235108935905124,1,4056,10,10,0,medium,weekday,22.01,1,0,0.027782448519040326,poor
8.30520109633634,2.566474426019753,1,7087,10,52,0,low,weekday,22.22,1,1,0.6112956479839733,good
7.85236436203289,2.7219334924280467,1,4470,8,20,0,medium,weekday,23.34,1,0,0.2990121927905166,poor
9.308384157170043,4.0960469818461025,0,6546,4,37,0,low,weekday,20.97,0,1,0.9811888277275571,good
7.729910231657454,4.20952735818243,1,8675,5,0,0,low,weekday,21.81,0,1,0.4036446555366282,poor
6.550884886516176,1.0356773853893713,1,2318,2,0,0,medium,weekday,22.65,1,0,0.11760914438961723,poor
7.7383185383653865,1.9891207325917641,1,3960,4,45,2,low,weekend,20.99,0,1,0.2571553604002721,poor
8.385879475728634,0.6724929141316093,0,6554,7,31,0,medium,weekday,20.36,0,1,0.8580118607944662,good
8.025602726496706,3.2442755099565463,0,13204,3,35,1,low,weekday,23.04,1,1,0.6622210797133166,good
7.634092538884122,8.269894757453688,1,3410,1,0,0,medium,weekday,21.01,0,0,0.15810536989467971,poor
8.333343361986442,1.077013382255533,1,12120,8,14,0,low,weekend,0.82,0,1,0.767223369777188,good
8.46161948805709,0.5444682443752313,0,12013,8,0,0,medium,weekday,0.86,0,1,0.8672204761109024,good
8.727698738796908,1.4639625230289188,0,5708,6,3,0,medium,weekday,22.12,1,0,0.8288419689891293,good
7.810887359487054,2.0703215791523073,3,5105,7,24,1,low,weekend,23.9,1,0,0.0,poor
6.791102399603932,4.235751266578176,0,3923,10,33,0,low,weekday,23.1,1,1,0.24178566704395354,poor
7.183392108041653,1.899116180544159,0,5795,2,7,0,medium,weekday,0.6,0,0,0.5604417238987602,good
8.508136208135447,3.2872737211474563,0,1779,5,38,0,low,weekday,22.31,1,1,0.881435792284635,good
5.978830411265955,1.6558852586518993,3,5771,7,24,0,medium,weekday,23.77,1,0,0.0,poor
7.460841636091127,2.1628605475753875,0,10490,9,19,0,high,weekend,23.47,1,1,0.5193972003541211,good
6.508326484590799,1.2354103216537804,0,4166,1,27,0,medium,weekday,23.39,1,0,0.3856154366981256,poor
7.0359310286685215,0.9037086132960458,1,5277,3,77,0,low,weekday,22.08,1,1,0.5932580565231238,good
8.598064828259123,4.343122125392513,1,896,6,20,0,low,weekday,0.78,0,0,0.48223017799911316,poor
7.238873835024879,1.754615178020091,3,7122,7,48,0,low,weekday,22.39,1,1,0.09621596586428616,poor
7.058045685195186,3.463998995141364,2,6793,6,38,0,low,weekday,22.38,1,1,0.09920958542519653,poor
5.300179823775101,1.217759251664674,3,6191,1,18,0,low,weekday,21.92,0,0,0.02458865128001575,poor
7.932816957534026,2.51392682250481,1,5349,4,0,0,medium,weekday,22.01,1,0,0.4318040075819142,poor
7.806855226426344,0.24536709988585748,0,5121,6,9,1,low,weekday,22.64,1,0,0.4827425790521107,poor
9.704068404131824,1.865592679930058,1,7505,8,26,0,high,weekend,23.67,1,0,0.8156122018477754,good
6.615277206308749,1.3385242085065188,2,5913,10,22,0,medium,weekday,0.18,0,0,0.0229362500081981,poor
7.2739379095799235,5.5940491875085465,1,6944,4,57,0,medium,weekday,23.19,1,1,0.3149822302939518,poor
7.311729604638444,0.7696186622364316,2,6644,7,6,0,low,weekday,1.12,0,0,0.116684520246221,poor
8.971816599704344,2.2347136356860333,1,9370,3,21,1,low,weekend,23.18,1,1,0.675257091246237,good
6.8808805845163095,3.2148915806691134,0,8030,8,38,0,low,weekday,20.31,0,1,0.5023672039257812,good
7.348776907212924,5.0703764121132435,0,6578,1,18,1,low,weekday,21.27,0,0,0.3106129717891165,poor
7.759870637145674,4.5982628389887275,2,10555,4,49,0,low,weekday,0.05,0,1,0.29645288159779204,poor
7.2332614039454475,2.3768117138784923,0,7260,8,0,0,medium,weekday,22.51,1,0,0.3525877047955098,poor
6.441957981811839,2.6437920552314207,2,9914,10,0,0,low,weekday,22.41,1,1,0.060194530169466076,poor
7.242612491122885,5.5906453302543575,0,7820,4,17,0,low,weekday,21.55,0,0,0.41038317564570703,poor
8.342039687324714,2.3413599664002533,1,474,2,23,0,low,weekday,22.4,1,0,0.5854978514723738,good
5.716855875736175,2.8622522810888755,0,9914,2,30,0,medium,weekend,22.42,1,1,0.27388458025715146,poor
7.166212092683595,5.715774386608573,1,6405,4,28,0,high,weekday,23.74,1,0,0.1245511042516565,poor
6.124848981326034,11.06114779959411,2,5844,4,14,1,low,weekday,22.63,1,0,0.02401632816168453,poor
8.493808286156053,3.0485869630504054,3,6844,2,0,1,low,weekday,0.91,0,0,0.07777573917927916,poor
5.0960163690202815,3.68161101763296,1,4965,7,22,0,medium,weekday,22.02,1,0,0.0,poor
6.301347690910514,4.503434988335697,1,6681,6,0,0,low,weekday,23.31,1,0,0.046271557400018315,poor
7.471514843830651,5.678818373666633,1,4224,3,26,0,medium,weekday,20.52,0,0,0.245673442170669,poor
8.956905036542926,5.157471157051326,0,9822,8,0,1,low,weekday,23.99,1,1,0.5450929773282727,good
6.917812173658765,1.5482224197677188,2,5659,8,34,0,low,weekday,20.87,0,1,0.1603183075442649,poor
6.306000591633502,3.2009889835948417,1,4852,1,66,0,low,weekday,23.86,1,1,0.19099328440524432,poor
9.351446336800738,5.181999360272695,1,3225,3,6,0,medium,weekend,20.24,0,0,0.7134952346437502,good
5.189982624479695,6.499931418113416,0,6806,5,0,0,low,weekday,21.45,0,0,0.0,poor
4.251492554224898,2.2378984113661153,2,6561,2,53,1,low,weekend,0.26,0,1,0.014100861643346674,poor
7.550018062566665,3.144254757004261,2,7165,5,69,1,low,weekend,1.35,0,1,0.22536960678598517,poor
6.372432219559236,3.414400052482534,0,2918,10,0,0,low,weekday,18.93,0,0,0.11897865140962338,poor
5.723458978586608,2.577169556730073,1,1196,3,22,0,medium,weekend,21.37,0,0,0.06079278194531834,poor
7.885445559124191,3.084610088165273,0,7876,9,37,0,medium,weekday,1.74,0,1,0.7518528112740753,good
7.304750892213999,15.506897315881861,1,10453,1,18,0,low,weekday,23.21,1,1,0.06868002065485657,poor
6.294901711579089,2.1648301912296573,0,2920,4,0,0,medium,weekday,21.45,0,0,0.21436042225528606,poor
